source_updated_at,fetched_at,forecast_issue_datetime_utc,forecast_issue_date,forecast_issue_hour_utc,forecast_date,horizon_days,horizon_label,location,district,global_id_local,forecast_tmin_c,observed_tmin_c,error_tmin_c,abs_error_tmin_c,forecast_tmax_c,observed_tmax_c,error_tmax_c,abs_error_tmax_c,observed_source_type,observed_source,observation_status,forecast_source,calculated_at
2026-05-17T07:55:32,2026-05-17T11:33:36Z,2026-05-17T07:55:32Z,2026-05-17,07:55,2026-05-20,3,D+3,Matosinhos,Porto,1130800,12,11.05,0.95,0.95,19,22.65,-3.65,3.65,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-21T13:32:56Z
2026-05-17T07:55:32,2026-05-17T11:33:36Z,2026-05-17T07:55:32Z,2026-05-17,07:55,2026-05-21,4,D+4,Matosinhos,Porto,1130800,13.1,15,-1.9,1.9,20.9,24.55,-3.65,3.65,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-22T12:35:14Z
2026-05-17T07:55:32,2026-05-17T11:33:36Z,2026-05-17T07:55:32Z,2026-05-17,07:55,2026-05-22,5,D+5,Matosinhos,Porto,1130800,13.2,17.8,-4.6,4.6,20.7,24.65,-3.95,3.95,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-23T11:36:26Z
2026-05-17T07:55:32,2026-05-17T11:33:36Z,2026-05-17T07:55:32Z,2026-05-17,07:55,2026-05-23,6,D+6,Matosinhos,Porto,1130800,13.6,17.05,-3.45,3.45,20,25.45,-5.45,5.45,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-24T11:43:12Z
2026-05-17T07:55:32,2026-05-17T11:33:36Z,2026-05-17T07:55:32Z,2026-05-17,07:55,2026-05-24,7,D+7,Matosinhos,Porto,1130800,13.2,15.95,-2.75,2.75,21.8,21.8,0,0,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-25T13:43:41Z
2026-05-17T07:55:32,2026-05-17T11:33:36Z,2026-05-17T07:55:32Z,2026-05-17,07:55,2026-05-25,8,D+8,Matosinhos,Porto,1130800,14.6,16.15,-1.55,1.55,23,22.35,0.65,0.65,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-26T12:50:15Z
2026-05-17T07:55:32,2026-05-17T11:33:36Z,2026-05-17T07:55:32Z,2026-05-17,07:55,2026-05-26,9,D+9,Matosinhos,Porto,1130800,15.3,14.25,1.05,1.05,23.3,23.45,-0.15,0.15,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-27T09:20:06Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-18,0,D+0,Matosinhos,Porto,1130800,10.3,9.55,0.75,0.75,16.9,17.1,-0.2,0.2,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-19T13:32:31Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-19,1,D+1,Matosinhos,Porto,1130800,14.1,13.4,0.7,0.7,17.6,19.55,-1.95,1.95,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-20T12:39:30Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-20,2,D+2,Matosinhos,Porto,1130800,13.4,11.05,2.35,2.35,19.4,22.65,-3.25,3.25,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-21T13:32:56Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-21,3,D+3,Matosinhos,Porto,1130800,14.5,15,-0.5,0.5,19.9,24.55,-4.65,4.65,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-22T12:35:14Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-22,4,D+4,Matosinhos,Porto,1130800,14.2,17.8,-3.6,3.6,20.4,24.65,-4.25,4.25,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-23T11:36:26Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-23,5,D+5,Matosinhos,Porto,1130800,14.6,17.05,-2.45,2.45,19.6,25.45,-5.85,5.85,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-24T11:43:12Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-24,6,D+6,Matosinhos,Porto,1130800,14.1,15.95,-1.85,1.85,22.1,21.8,0.3,0.3,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-25T13:43:41Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-25,7,D+7,Matosinhos,Porto,1130800,15.6,16.15,-0.55,0.55,22.3,22.35,-0.05,0.05,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-26T12:50:15Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-26,8,D+8,Matosinhos,Porto,1130800,15.4,14.25,1.15,1.15,21.3,23.45,-2.15,2.15,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-27T09:20:06Z
2026-05-18T07:54:02,2026-05-18T10:09:05Z,2026-05-18T07:54:02Z,2026-05-18,07:54,2026-05-27,9,D+9,Matosinhos,Porto,1130800,14.9,19.2,-4.3,4.3,20.6,24.85,-4.25,4.25,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-28T11:42:26Z
2026-05-18T19:55:46,2026-05-18T21:38:05Z,2026-05-18T19:55:46Z,2026-05-18,19:55,2026-05-19,1,D+1,Matosinhos,Porto,1130800,14,13.4,0.6,0.6,17.9,19.55,-1.65,1.65,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-20T12:39:30Z
2026-05-18T19:55:46,2026-05-18T21:38:05Z,2026-05-18T19:55:46Z,2026-05-18,19:55,2026-05-20,2,D+2,Matosinhos,Porto,1130800,13.5,11.05,2.45,2.45,19.4,22.65,-3.25,3.25,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-21T13:32:56Z
2026-05-18T19:55:46,2026-05-18T21:38:05Z,2026-05-18T19:55:46Z,2026-05-18,19:55,2026-05-21,3,D+3,Matosinhos,Porto,1130800,14.4,15,-0.6,0.6,21.1,24.55,-3.45,3.45,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-22T12:35:14Z
2026-05-18T19:55:46,2026-05-18T21:38:05Z,2026-05-18T19:55:46Z,2026-05-18,19:55,2026-05-22,4,D+4,Matosinhos,Porto,1130800,16.1,17.8,-1.7,1.7,23.9,24.65,-0.75,0.75,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-23T11:36:26Z
2026-05-18T19:55:46,2026-05-18T21:38:05Z,2026-05-18T19:55:46Z,2026-05-18,19:55,2026-05-23,5,D+5,Matosinhos,Porto,1130800,15.7,17.05,-1.35,1.35,20.1,25.45,-5.35,5.35,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-24T11:43:12Z
2026-05-18T19:55:46,2026-05-18T21:38:05Z,2026-05-18T19:55:46Z,2026-05-18,19:55,2026-05-24,6,D+6,Matosinhos,Porto,1130800,15.5,15.95,-0.45,0.45,20.6,21.8,-1.2,1.2,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-25T13:43:41Z
2026-05-18T19:55:46,2026-05-18T21:38:05Z,2026-05-18T19:55:46Z,2026-05-18,19:55,2026-05-25,7,D+7,Matosinhos,Porto,1130800,15.8,16.15,-0.35,0.35,20.7,22.35,-1.65,1.65,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-26T12:50:15Z
2026-05-18T19:55:46,2026-05-18T21:38:05Z,2026-05-18T19:55:46Z,2026-05-18,19:55,2026-05-26,8,D+8,Matosinhos,Porto,1130800,15.5,14.25,1.25,1.25,20.4,23.45,-3.05,3.05,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-27T09:20:06Z
2026-05-18T19:55:46,2026-05-18T21:38:05Z,2026-05-18T19:55:46Z,2026-05-18,19:55,2026-05-27,9,D+9,Matosinhos,Porto,1130800,15.6,19.2,-3.6,3.6,21,24.85,-3.85,3.85,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-28T11:42:26Z
2026-05-19T07:54:17,2026-05-19T21:45:53Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-19,0,D+0,Matosinhos,Porto,1130800,13.2,13.4,-0.2,0.2,17.7,19.55,-1.85,1.85,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-20T12:39:30Z
2026-05-19T07:54:17,2026-05-19T13:32:31Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-20,1,D+1,Matosinhos,Porto,1130800,13.1,11.05,2.05,2.05,19.7,22.65,-2.95,2.95,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-21T13:32:56Z
2026-05-19T07:54:17,2026-05-19T13:32:31Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-21,2,D+2,Matosinhos,Porto,1130800,14.3,15,-0.7,0.7,22,24.55,-2.55,2.55,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-22T12:35:14Z
2026-05-19T07:54:17,2026-05-19T13:32:31Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-22,3,D+3,Matosinhos,Porto,1130800,15.9,17.8,-1.9,1.9,23.5,24.65,-1.15,1.15,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-23T11:36:26Z
2026-05-19T07:54:17,2026-05-19T13:32:31Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-23,4,D+4,Matosinhos,Porto,1130800,15.1,17.05,-1.95,1.95,20.3,25.45,-5.15,5.15,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-24T11:43:12Z
2026-05-19T07:54:17,2026-05-19T13:32:31Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-24,5,D+5,Matosinhos,Porto,1130800,14.3,15.95,-1.65,1.65,20.5,21.8,-1.3,1.3,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-25T13:43:41Z
2026-05-19T07:54:17,2026-05-19T13:32:31Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-25,6,D+6,Matosinhos,Porto,1130800,15.5,16.15,-0.65,0.65,21,22.35,-1.35,1.35,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-26T12:50:15Z
2026-05-19T07:54:17,2026-05-19T13:32:31Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-26,7,D+7,Matosinhos,Porto,1130800,15,14.25,0.75,0.75,20.9,23.45,-2.55,2.55,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-27T09:20:06Z
2026-05-19T07:54:17,2026-05-19T13:32:31Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-27,8,D+8,Matosinhos,Porto,1130800,14.8,19.2,-4.4,4.4,20.8,24.85,-4.05,4.05,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-28T11:42:26Z
2026-05-19T07:54:17,2026-05-19T13:32:31Z,2026-05-19T07:54:17Z,2026-05-19,07:54,2026-05-28,9,D+9,Matosinhos,Porto,1130800,15.3,17,-1.7,1.7,21.2,20.45,0.75,0.75,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-29T09:58:03Z
2026-05-19T19:56:38,2026-05-19T21:45:53Z,2026-05-19T19:56:38Z,2026-05-19,19:56,2026-05-20,1,D+1,Matosinhos,Porto,1130800,12.4,11.05,1.35,1.35,20.2,22.65,-2.45,2.45,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-21T13:32:56Z
2026-05-19T19:56:38,2026-05-19T21:45:53Z,2026-05-19T19:56:38Z,2026-05-19,19:56,2026-05-21,2,D+2,Matosinhos,Porto,1130800,14.4,15,-0.6,0.6,21.7,24.55,-2.85,2.85,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-22T12:35:14Z
2026-05-19T19:56:38,2026-05-19T21:45:53Z,2026-05-19T19:56:38Z,2026-05-19,19:56,2026-05-22,3,D+3,Matosinhos,Porto,1130800,17,17.8,-0.8,0.8,23.8,24.65,-0.85,0.85,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-23T11:36:26Z
2026-05-19T19:56:38,2026-05-19T21:45:53Z,2026-05-19T19:56:38Z,2026-05-19,19:56,2026-05-23,4,D+4,Matosinhos,Porto,1130800,15.6,17.05,-1.45,1.45,20.6,25.45,-4.85,4.85,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-24T11:43:12Z
2026-05-19T19:56:38,2026-05-19T21:45:53Z,2026-05-19T19:56:38Z,2026-05-19,19:56,2026-05-24,5,D+5,Matosinhos,Porto,1130800,15.2,15.95,-0.75,0.75,21.4,21.8,-0.4,0.4,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-25T13:43:41Z
2026-05-19T19:56:38,2026-05-19T21:45:53Z,2026-05-19T19:56:38Z,2026-05-19,19:56,2026-05-25,6,D+6,Matosinhos,Porto,1130800,15.6,16.15,-0.55,0.55,21.6,22.35,-0.75,0.75,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-26T12:50:15Z
2026-05-19T19:56:38,2026-05-19T21:45:53Z,2026-05-19T19:56:38Z,2026-05-19,19:56,2026-05-26,7,D+7,Matosinhos,Porto,1130800,15,14.25,0.75,0.75,21.4,23.45,-2.05,2.05,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-27T09:20:06Z
2026-05-19T19:56:38,2026-05-19T21:45:53Z,2026-05-19T19:56:38Z,2026-05-19,19:56,2026-05-27,8,D+8,Matosinhos,Porto,1130800,14.9,19.2,-4.3,4.3,22,24.85,-2.85,2.85,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-28T11:42:26Z
2026-05-19T19:56:38,2026-05-19T21:45:53Z,2026-05-19T19:56:38Z,2026-05-19,19:56,2026-05-28,9,D+9,Matosinhos,Porto,1130800,15.6,17,-1.4,1.4,23.2,20.45,2.75,2.75,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-29T09:58:03Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-20,0,D+0,Matosinhos,Porto,1130800,10.2,11.05,-0.85,0.85,20.2,22.65,-2.45,2.45,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-21T13:32:56Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-21,1,D+1,Matosinhos,Porto,1130800,14.2,15,-0.8,0.8,21.3,24.55,-3.25,3.25,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-22T12:35:14Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-22,2,D+2,Matosinhos,Porto,1130800,15.6,17.8,-2.2,2.2,24.8,24.65,0.15,0.15,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-23T11:36:26Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-23,3,D+3,Matosinhos,Porto,1130800,17.3,17.05,0.25,0.25,26.1,25.45,0.65,0.65,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-24T11:43:12Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-24,4,D+4,Matosinhos,Porto,1130800,15.8,15.95,-0.15,0.15,22.2,21.8,0.4,0.4,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-25T13:43:41Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-25,5,D+5,Matosinhos,Porto,1130800,15.1,16.15,-1.05,1.05,21.5,22.35,-0.85,0.85,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-26T12:50:15Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-26,6,D+6,Matosinhos,Porto,1130800,14.7,14.25,0.45,0.45,22.2,23.45,-1.25,1.25,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-27T09:20:06Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-27,7,D+7,Matosinhos,Porto,1130800,15.4,19.2,-3.8,3.8,24.4,24.85,-0.45,0.45,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-28T11:42:26Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-28,8,D+8,Matosinhos,Porto,1130800,16.3,17,-0.7,0.7,25.2,20.45,4.75,4.75,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-29T09:58:03Z
2026-05-20T07:57:18,2026-05-20T12:39:30Z,2026-05-20T07:57:18Z,2026-05-20,07:57,2026-05-29,9,D+9,Matosinhos,Porto,1130800,16.3,15.55,0.75,0.75,23.9,20.2,3.7,3.7,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-30T10:24:06Z
2026-05-20T19:57:46,2026-05-20T22:05:31Z,2026-05-20T19:57:46Z,2026-05-20,19:57,2026-05-21,1,D+1,Matosinhos,Porto,1130800,15,15,0,0,21.5,24.55,-3.05,3.05,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-22T12:35:14Z
2026-05-20T19:57:46,2026-05-20T22:05:31Z,2026-05-20T19:57:46Z,2026-05-20,19:57,2026-05-22,2,D+2,Matosinhos,Porto,1130800,15.7,17.8,-2.1,2.1,24.4,24.65,-0.25,0.25,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-23T11:36:26Z
2026-05-20T19:57:46,2026-05-20T22:05:31Z,2026-05-20T19:57:46Z,2026-05-20,19:57,2026-05-23,3,D+3,Matosinhos,Porto,1130800,16.1,17.05,-0.95,0.95,24.8,25.45,-0.65,0.65,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-24T11:43:12Z
2026-05-20T19:57:46,2026-05-20T22:05:31Z,2026-05-20T19:57:46Z,2026-05-20,19:57,2026-05-24,4,D+4,Matosinhos,Porto,1130800,16.4,15.95,0.45,0.45,22.4,21.8,0.6,0.6,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-25T13:43:41Z
2026-05-20T19:57:46,2026-05-20T22:05:31Z,2026-05-20T19:57:46Z,2026-05-20,19:57,2026-05-25,5,D+5,Matosinhos,Porto,1130800,15.6,16.15,-0.55,0.55,22.9,22.35,0.55,0.55,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-26T12:50:15Z
2026-05-20T19:57:46,2026-05-20T22:05:31Z,2026-05-20T19:57:46Z,2026-05-20,19:57,2026-05-26,6,D+6,Matosinhos,Porto,1130800,15.4,14.25,1.15,1.15,23.2,23.45,-0.25,0.25,station_fallback,"IPMA station fallback: daily mean of Pedras Rubras and S. Gens station extrema (station_count=2; station_names=Porto, Pedras Rubras; S. Gens)",matched_station_fallback,IPMA public-data forecast aggregate by local,2026-05-27T09:20:06Z
